@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
6.444555,166.63518,24855.830042,9.492361,287.41238,479.479409,10.697068,65.655326,3.551905,1
6.277742,149.563282,15751.44915,8.257751,317.50144,605.398375,15.218378,82.70347,5.255012,1
7.080795,166.92298,21190.154943,6.58998,285.899385,410.688297,15.290614,75.595222,2.505464,1
9.014357,225.367519,49009.924656,6.002653,296.630899,445.768812,16.254112,83.891129,4.549419,1
7.781664,216.782881,35055.61649,7.784203,306.643336,447.167101,10.609545,36.872086,4.822967,1
6.08436,155.271425,27310.060848,7.817129,333.775777,436.988934,12.657512,66.396293,4.298111,1
7.154736,198.147326,32680.977991,8.972661,283.108492,531.602634,19.806287,81.926826,4.629956,1
6.748812,166.390915,22475.09296,8.895422,317.620346,527.45964,12.81927,55.536263,3.312513,1
8.12827,231.167537,19954.575554,5.138838,349.067363,386.071149,15.018085,63.340968,4.678742,1
7.080795,205.235194,22613.297485,6.48581,266.639384,313.009639,11.623605,28.400877,3.978495,1
6.335683,164.070372,26594.352076,7.381256,338.429462,607.102573,14.92915,113.048886,4.578861,1
5.940476,175.63773,17177.071037,10.410835,307.997631,402.887309,15.152004,74.354423,3.99797,1
7.614878,246.030856,33347.971098,8.222533,345.808809,445.766853,10.763691,98.368656,2.990781,1
6.718249,197.617494,21043.626929,6.630675,337.038752,641.525845,15.554506,63.684352,4.488904,1
6.866357,185.631487,13979.38175,7.043425,375.434032,462.535115,17.194992,74.55779,4.346154,1
7.080795,142.277413,21208.618285,9.502685,333.775777,429.690156,16.292718,58.962902,2.601518,1
7.553845,212.264441,14319.40137,5.793012,362.852654,450.53591,18.176483,66.396293,4.374564,1
7.366672,234.200641,15547.186626,7.8514,364.105692,393.253915,15.161577,64.732311,3.39445,1
6.56776,187.666379,20156.578623,7.29851,333.775777,390.426889,12.353896,85.214369,3.824428,1
6.33364,185.43634,18506.288609,6.572682,356.971033,366.813108,16.439629,76.764385,3.982002,1
5.892413,139.362253,11006.048507,5.31199,339.327905,446.494394,10.567071,89.692883,3.311813,1
7.918039,197.357588,22899.062914,8.283955,295.35107,358.097386,12.957785,71.694351,3.38611,1
6.549125,194.276857,7412.798059,5.83698,354.821194,361.037238,11.672191,57.316977,4.421059,1
6.804796,223.995701,17196.054711,7.112622,374.309131,344.718314,15.457383,60.151346,4.847313,1
7.080795,203.05431,20106.10684,8.68233,351.335696,346.030544,11.556302,62.951527,4.704273,1
7.176171,206.294901,25794.95019,7.794727,321.284079,485.25443,15.574877,49.15196,4.742967,1
7.085096,206.676675,21823.094256,5.889945,333.775777,387.618111,17.679898,55.023286,3.932839,1
7.201702,147.711086,37308.994159,5.677451,279.164446,395.976824,13.326125,63.626894,3.88325,1
7.776044,215.533795,38895.356136,7.764668,342.262498,349.431099,6.124625,65.83299,5.425946,1
7.080795,209.751955,20214.216552,6.045078,323.788383,539.464723,20.27899,72.735207,4.258489,1
7.046549,128.482517,30569.810551,4.449123,281.724714,348.264591,15.142006,58.157304,2.869226,1
7.080795,199.845875,12635.367704,7.886383,332.615154,293.834264,13.217536,54.549618,4.480574,1
7.73288,189.509811,47022.745845,8.226725,287.087053,567.722281,14.980054,71.206209,3.510728,1
6.2668,187.829617,27577.213623,9.141597,322.917848,277.050802,13.290252,59.454325,3.652845,1
6.630252,160.920384,22557.779576,5.305394,338.630828,416.898071,15.793101,53.276033,5.181202,1
6.775631,154.372543,15525.393963,6.084133,343.032161,597.979274,17.118543,56.124024,3.017544,1
7.080795,204.737292,25680.717388,7.980193,318.677273,311.635574,20.376838,69.02053,4.323785,1
8.164992,278.340358,29045.261138,7.992914,334.551966,384.783185,17.406626,64.210767,4.162496,1
7.773758,251.462844,21688.616943,6.19491,395.088245,355.831683,14.324552,67.584311,4.040974,1
7.295141,182.406645,13706.186808,5.887885,300.608233,424.650179,18.06347,73.836909,5.056104,1
7.080795,129.883297,8906.975623,6.827901,327.551789,525.224717,17.657411,32.185378,3.842114,1
7.657542,230.820008,35056.232234,7.656807,364.130141,305.629409,18.481396,72.205075,4.792527,1
7.664794,223.578473,20259.72585,7.385414,351.161331,510.046897,14.205221,73.19247,5.481691,1
7.080795,209.866095,20116.911103,6.941062,370.383694,338.957198,11.342562,51.159669,3.619546,1
7.800421,210.670304,19873.300918,7.284676,333.775777,448.595641,7.024747,55.803503,3.34591,1
7.264069,216.622392,19412.112723,6.932458,333.775777,301.953551,19.210991,67.712585,3.960282,1
7.544306,211.051146,34359.400797,8.166793,365.812313,447.520655,18.553478,60.162746,3.714096,1
7.749774,229.489767,21995.068068,7.748921,320.440664,398.544763,18.202916,41.064247,4.317186,1
7.442023,194.763871,34565.70169,8.493348,294.836218,350.085116,18.962014,79.958321,2.894651,1
6.559253,164.635921,30660.209666,8.85227,272.524263,533.583858,10.958306,83.662331,4.216315,1
7.035037,220.501888,19746.493251,7.059383,371.912615,536.1839,15.303433,67.901758,4.557029,1
7.880686,226.003844,19486.881839,6.208574,356.338079,472.369094,11.995239,55.029166,3.579984,1
7.498372,236.714399,21736.373324,6.588566,407.312082,299.194245,20.737664,68.314347,4.242242,1
7.080795,200.969922,12700.488039,7.713783,395.090364,464.024917,15.089339,63.624565,3.7561,1
6.538207,214.992866,12330.406568,7.300092,389.817036,465.352665,22.089402,24.532773,3.426266,1
6.373288,180.958905,17502.879442,6.471639,367.73252,411.58131,11.598646,66.396293,4.538109,1
5.756476,171.971804,8086.825999,7.304628,330.133777,442.758756,11.364751,95.898495,4.002082,1
6.918062,188.912865,14052.446112,6.192193,333.775777,338.32084,17.860101,66.737031,3.566298,1
8.813505,236.392817,40684.390014,6.608775,303.529818,278.355123,14.576057,72.872697,4.24246,1
7.3616,231.793183,29169.720783,7.929904,375.097188,389.272645,13.853116,39.532787,3.751589,1
9.175586,281.594235,47852.888871,8.330276,314.783761,422.318227,9.969136,64.070548,2.959685,1
7.080795,192.742275,32349.102378,8.75063,272.085057,581.981191,13.583036,64.436046,3.952594,1
6.550877,145.806271,25070.008739,5.716379,285.218943,369.613084,8.654765,66.396293,4.824826,1
6.510856,223.860622,15147.171464,7.667533,389.391148,437.051364,12.085026,52.339075,4.225608,1
7.34703,199.613721,19073.259595,5.766832,336.994335,413.21423,12.482482,56.794084,4.297881,1
8.111953,217.266472,38184.469574,7.254122,311.910224,281.069203,13.027921,78.582094,4.43075,1
7.080795,237.083948,35434.280062,7.617649,381.337527,365.032503,13.453872,33.439868,3.825937,1
5.985012,151.360967,20155.434469,7.723292,275.079738,478.33236,18.016266,99.061233,3.7641,1
7.080795,212.705332,25626.48105,8.590184,338.663535,330.253375,11.052838,64.472001,4.219226,1
7.080795,161.038971,25583.492009,6.796914,333.775777,467.479901,14.105554,52.331462,4.514175,1
6.433722,177.252511,20321.229404,6.378918,373.051772,375.028222,11.684648,61.629823,3.64149,1
6.770095,201.650854,25887.631722,9.367533,327.619453,519.380367,17.7203,90.064849,5.203461,1
7.92797,224.721059,27402.019999,6.875299,343.286313,315.913411,14.13712,32.438526,4.847262,1
7.338826,229.978694,12603.400371,5.975488,351.318826,370.860632,19.389337,79.971647,4.017061,1
7.078361,198.412447,16648.600567,6.931096,348.547981,472.276001,17.249616,59.630894,3.263465,1
6.751669,176.793152,32040.505669,7.931913,333.775777,467.148372,11.214908,47.532395,3.735173,1
7.744125,203.396227,21403.002048,7.623242,333.210903,424.32874,16.949811,48.416725,3.61226,1
7.560392,223.23225,14739.06854,6.731611,372.028909,481.341774,8.900409,62.134281,4.257805,1
7.830608,213.249258,18821.389612,6.475113,316.572415,405.278738,16.872395,55.90577,3.551568,1
6.746935,154.332162,25137.427677,8.495904,274.884089,330.083723,15.983632,69.943254,3.485536,1
6.542282,146.055383,35965.744581,8.578678,333.775777,474.007715,21.366387,54.127342,3.794055,1
8.549693,236.861505,17828.294524,4.752268,341.036337,423.11008,15.313243,80.931305,3.039019,1
7.499845,231.538868,22452.635567,7.821007,333.775777,380.999098,14.338248,66.396293,4.66387,1
5.763773,183.073629,22025.696606,8.952896,333.775777,376.581389,10.547398,63.299757,3.2532,1
7.276863,165.797952,30396.904619,7.835639,281.896882,475.646051,12.326184,83.399889,6.083772,1
7.493291,216.38188,9465.323905,4.947531,341.460632,501.345347,11.247507,52.951363,3.748747,1
6.116024,158.728901,22481.027318,8.467065,333.775777,458.992936,15.495284,66.396293,3.984309,1
5.226895,127.117555,7907.330441,6.761929,335.461842,475.332357,12.72501,79.420013,5.138056,1
7.080795,255.953599,15097.024064,8.482421,361.971419,471.477419,14.570932,40.287298,3.227941,1
6.42064,180.293,26034.528198,9.710619,308.957886,473.064824,17.724396,57.596636,3.13994,1
7.669013,205.595635,11579.441693,4.263279,356.136518,407.721613,10.829045,83.243808,4.589513,1
7.128062,191.400821,25227.545153,6.607844,319.250859,419.30498,12.865366,78.468491,4.510595,1
7.080795,108.916629,14476.335695,5.398162,281.198274,512.232306,15.013793,86.671459,3.895572,1
6.61535,179.240661,26392.863612,9.30916,333.775777,496.363562,12.786595,78.262369,4.453443,1
6.504876,159.182139,13403.086389,6.958284,296.076914,359.974437,15.63685,63.514312,3.748443,1
7.459124,195.028717,33173.499409,7.551374,333.775777,534.166997,17.334052,38.368068,3.544752,1
7.080795,221.673134,32269.504938,8.765238,303.961739,357.358567,12.819741,51.374239,4.804829,1
7.096047,221.508245,17240.021065,9.181473,322.616878,442.543599,16.5762,78.122091,4.785637,1
6.989442,197.685838,12150.721923,7.984166,341.100115,303.596799,14.330886,70.856866,3.853048,0
7.080795,184.741394,32328.714812,8.396587,292.938221,617.144794,8.348506,51.457074,5.493181,0
8.297726,222.436321,20320.108453,7.321859,297.138687,374.119522,15.779233,93.44633,4.166105,0
3.846454,211.757205,14686.28339,7.557873,326.912134,371.269374,21.76517,35.781529,3.143431,0
7.080795,174.917724,28990.787882,4.660411,417.340268,468.842985,10.018238,53.347048,3.669057,0
9.380007,166.269757,32471.456324,7.342535,333.775777,498.313062,12.779885,56.793317,4.566254,0
8.998375,169.22833,21790.010896,7.923357,333.775777,436.921508,18.222195,73.217875,4.516933,0
5.690387,241.215729,14083.829888,5.738962,293.465164,498.282978,24.755392,70.728902,2.988621,0
7.301563,177.662895,23441.267143,9.107017,326.29063,478.467047,14.003396,55.183347,2.774961,0
7.031684,201.002106,24510.507558,5.818274,401.268832,371.616397,12.846819,89.192433,4.422183,0
4.348675,197.276364,9848.035583,10.810938,333.775777,295.749525,19.958236,81.746418,4.36095,0
5.294195,234.271399,26811.203068,3.611358,369.608465,570.975027,12.775773,44.675683,3.522454,0
7.257931,187.765622,24354.335175,7.196254,333.775777,346.291785,10.892953,61.561166,4.266923,0
9.250492,184.442011,22749.178352,7.401663,375.008324,436.493762,15.402961,44.78897,3.996339,0
9.680475,199.531666,32916.331478,6.127804,333.775777,461.300095,16.109678,76.543839,2.79584,0
7.080795,184.993731,19764.627445,7.505092,333.775777,293.477998,12.93416,66.396293,3.017985,0
6.741246,196.833001,23565.73271,7.594584,315.574602,500.142898,11.663073,31.778484,3.500971,0
6.811702,261.389565,15149.489871,7.056107,333.775777,397.787119,11.993516,66.257649,3.275008,0
6.966943,222.890265,25441.056122,7.383783,333.775777,647.349939,17.391282,38.732647,4.356931,0
7.446089,179.146836,17763.310993,9.876515,328.459022,364.134173,12.982491,49.051241,2.948657,0
6.210648,192.216738,19330.035765,8.792886,333.775777,401.383264,18.225492,61.274216,3.212124,0
7.341547,187.672402,21273.457066,7.784003,333.775777,332.084293,16.842334,55.019151,4.025644,0
7.051396,187.418883,15423.387278,8.871524,341.562673,561.79076,14.280607,66.396293,3.172091,0
6.642614,226.527832,13730.259117,9.060767,257.459481,275.071712,12.77923,66.396293,3.807721,0
10.14629,242.151734,24649.674748,4.803373,347.069725,348.484039,17.614799,73.001545,4.481552,0
14,235.677458,24008.99204,5.635029,381.097711,460.745267,13.452538,72.859468,3.170994,0
8.469537,128.620079,15273.049287,10.725524,333.775777,553.34626,16.930868,69.736688,4.149553,0
6.043212,151.148322,24207.081673,8.414072,333.775777,410.909289,10.08505,107.585967,4.196726,0
5.841119,194.616894,17721.959557,5.646297,410.358673,622.963575,17.629541,93.070691,4.23756,0
8.114665,236.493275,26631.212874,6.266782,275.09087,496.989792,18.588534,58.313345,2.654594,0
5.585117,143.505413,22234.696738,9.252852,368.387465,437.124665,11.575215,52.424378,4.148343,0
5.903994,196.274726,19399.221972,7.641895,328.269272,324.045681,18.505372,77.157802,3.820021,0
10.284126,249.324199,23259.012449,3.331266,284.405913,468.866264,5.188466,67.622616,2.844633,0
9.578227,205.748742,33080.588825,5.659848,356.698301,333.069911,16.984961,68.906088,3.419239,0
7.094831,139.906866,18975.643495,7.571951,423.045974,528.266523,18.556177,68.648582,3.62846,0
7.080795,210.744708,12229.298484,6.950981,387.388826,422.027072,14.680844,77.32233,2.516769,0
9.68726,190.162869,18752.576403,7.073007,333.775777,461.070209,9.106873,64.228249,3.085835,0
6.527441,181.072995,22444.081777,10.474977,271.862792,351.063788,11.996365,66.396293,3.567181,0
7.080795,193.629486,18753.211764,8.685012,327.340638,478.102693,13.172902,52.673958,2.373438,0
7.744773,208.92034,27648.159653,5.622572,332.823799,397.057474,12.486192,73.184557,5.016321,0
8.289224,191.858805,22526.279753,7.979155,333.775777,292.860817,18.003679,72.575581,4.291001,0
7.249257,223.70354,24311.905794,7.392517,275.622487,306.782231,9.697257,77.199646,4.361486,0
7.744099,219.658722,30809.705704,6.790681,333.775777,405.032247,12.758777,70.371824,5.104188,0
7.080795,214.21606,19026.672842,7.634724,333.775777,421.140278,16.825739,74.629431,3.986882,0
6.890275,185.744147,12218.095945,8.022936,350.657872,394.440581,17.064897,86.631823,4.100697,0
6.047381,230.586285,20278.382985,9.360799,305.776583,333.530768,12.593848,55.301836,2.21673,0
11.568768,192.924448,39234.470184,8.860762,235.995461,463.435102,19.628177,81.496529,3.761288,0
10.164839,194.302801,28915.643224,7.301689,316.525209,279.165436,18.45231,63.062458,2.937686,0
8.722311,145.246618,20256.353066,10.651998,333.775777,612.327974,13.05334,94.826706,3.009289,0
3.717704,183.349431,14841.241996,9.53497,333.775777,293.917599,12.942291,112.061027,3.780259,0
4.894278,184.552715,10922.541994,7.461703,352.830222,338.681069,21.624718,91.007934,3.594991,0
6.071183,138.223983,14852.53068,8.093541,333.775777,389.302809,17.023531,100.44094,5.036334,0
9.032563,156.265649,24897.55703,7.639634,416.530533,342.74604,13.599564,62.502108,3.626136,0
9.913704,160.098247,32129.996307,6.109516,405.295559,541.22077,11.546324,46.08191,5.554667,0
7.080795,165.740229,19919.324589,7.278151,351.965054,420.120713,17.776053,46.00234,3.428096,0
4.229225,207.669229,21214.370515,6.844548,304.275125,488.455862,13.489424,65.30757,3.73314,0
9.135452,233.175332,32105.287115,6.749696,333.775777,370.929809,16.334776,68.697042,3.643687,0
3.906568,152.818846,17857.716894,7.36306,324.382843,342.408791,7.637198,75.201346,3.204796,0
7.384049,148.296177,14417.979533,9.084968,347.962098,316.579588,13.493983,58.861502,5.337987,0
7.080795,180.680598,8692.538152,8.671793,396.528754,534.339086,10.299787,87.652015,3.913602,0
8.524296,141.810243,12658.177161,11.264386,347.268092,387.085887,12.789958,69.577099,4.34306,0
5.706131,199.117827,25815.60909,6.383545,333.775777,483.824089,11.637607,79.473977,4.326394,0
3.715171,199.083393,15900.797145,8.561198,291.104167,371.847136,11.973577,66.396293,2.353338,0
6.519848,183.225998,14284.647917,8.389078,373.091575,495.417954,11.638475,58.661649,3.272286,0
7.910641,190.4276,16461.502324,5.454476,394.305876,294.178639,17.658652,82.417022,3.886603,0
6.587465,211.169277,28990.297847,8.883665,267.202392,504.908752,14.054691,68.976475,4.096841,0
4.300029,218.319886,17639.85794,7.527317,331.834632,424.2094,15.005737,70.050831,4.586448,0
8.575939,215.136721,15778.729396,7.532773,316.95949,359.830073,14.944675,79.463992,4.002129,0
8.884935,145.277706,17621.390115,8.267974,341.477474,286.890777,15.194724,42.289054,4.714163,0
10.50476,143.767498,31320.245588,7.728505,402.953533,491.216033,12.003832,75.641708,4.681366,0
7.080795,219.074646,31044.73818,6.772327,263.900538,411.471151,16.208928,70.852672,1.984615,0
6.946718,214.170043,32946.567518,5.484258,333.43957,318.883636,12.809956,15.684877,4.934986,0
8.107092,213.029273,24531.86944,6.237222,322.097056,517.490049,14.352031,59.860286,2.769164,0
4.9089,161.243192,13516.911495,8.206212,343.305288,535.224517,14.356101,71.444915,4.196429,0
5.098967,197.142637,21682.754771,7.755905,292.251426,424.666112,10.92759,51.22096,4.333667,0
6.093092,208.908022,21456.604422,9.600683,263.45349,459.015554,19.296765,31.007235,4.523558,0
10.033933,213.647419,25433.232095,5.202938,319.010074,362.262157,13.994461,68.02077,2.901535,0
8.978998,213.091772,19030.716876,5.291516,316.940333,473.150388,15.891079,66.087038,4.656317,0
5.514748,228.735924,35343.62858,4.346608,333.775777,526.112381,14.930982,46.780508,2.798158,0
7.080795,200.839894,20743.348404,6.905988,264.643533,450.36172,10.209153,70.495602,3.808913,0
6.731278,229.128889,15058.138753,5.119307,315.880099,443.958439,13.782579,76.273839,4.190484,0
7.191962,228.409943,15395.469082,7.398603,334.777619,294.915584,13.932293,50.748365,4.102719,0
7.080795,190.382604,30524.093791,6.375449,387.668609,382.056758,19.195322,73.657806,4.938389,0
7.127711,173.690102,19309.570454,6.533392,372.537225,295.385825,7.273399,88.790927,3.396185,0
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985,0
7.080795,184.020029,13361.226016,9.258656,335.089993,467.444154,19.581926,80.084233,4.411058,0
7.955026,244.395898,32405.413861,3.318045,307.643561,433.911804,16.254483,67.680774,3.955917,0
7.77505,195.178742,22329.740079,6.10513,416.949194,371.61586,10.964183,66.396293,4.699483,0
5.16834,206.269755,17914.340231,11.24,333.775777,357.696971,4.902888,72.0847,3.841163,0
7.667521,163.345819,25035.271042,8.258578,329.597091,431.867757,16.0785,89.09365,4.618165,0
7.272362,229.087141,16404.759485,7.589754,272.276912,518.60948,17.878956,67.104417,3.996581,0
3.691933,202.512068,9439.783993,10.343626,313.138886,543.685833,15.436185,65.205101,3.846607,0
7.080795,221.126963,27158.677734,7.875937,274.658788,472.09609,15.759417,35.710402,4.688955,0
7.692524,220.819152,26686.847941,8.286211,299.958846,564.526974,13.861775,77.01594,4.522432,0
8.157518,236.34444,27931.208402,6.203676,325.323955,511.587664,13.381575,80.686958,4.469431,0
7.187766,184.156604,31125.740434,6.37779,352.916016,472.274122,14.807893,61.963888,3.784121,0
5.689554,202.364723,17493.650424,5.520356,385.197355,479.237852,21.692974,66.396293,3.73217,0
8.758825,197.21521,19572.14708,7.493433,376.838279,518.385546,19.185921,35.78601,3.527565,0
9.814247,177.712217,30575.946902,6.393927,333.775777,536.720632,12.339004,46.259048,4.317531,0
9.969273,237.022863,26944.681919,5.588775,334.326196,379.137977,13.00818,86.185058,3.643379,0
7.080795,179.154956,18282.069276,7.874879,326.186856,397.221151,9.438369,57.851079,2.757857,0
9.149127,162.683275,21463.059188,9.820675,333.775777,501.566902,15.667044,83.691551,4.805641,0
7.080795,146.250325,25623.340549,7.307749,333.775777,464.184606,8.354867,69.001575,3.582882,0
5.840812,157.882575,16087.26971,9.458,277.540449,550.137405,11.870382,52.247067,5.049464,0
7.080795,209.953278,18668.363826,4.453252,347.581603,479.561362,16.092975,68.799179,3.772078,0
4.981672,220.950558,20988.087806,7.985668,232.548814,373.624878,12.235175,45.95003,4.475148,0
5.423318,185.903179,18020.842428,6.401046,447.417962,332.050056,7.71574,67.333687,5.224655,0
4.838571,241.135975,18328.40262,7.403239,237.517456,355.275454,12.717352,75.398283,4.580372,0
7.904053,217.771631,23575.99143,7.493024,279.146683,548.155383,10.329558,65.180543,3.13728,0
6.744064,158.534831,16304.528919,7.133913,333.775777,514.748524,9.333898,38.54231,3.534126,0
8.663975,206.923164,29551.334148,6.030276,339.032266,329.710839,9.139903,63.765761,3.689241,0
4.161112,181.736389,25815.389207,8.534629,297.239219,399.292171,9.343334,46.638081,4.168242,0
8.515977,212.304629,28553.559458,7.225366,342.604083,341.740345,9.003647,60.725201,2.165682,0
9.999807,215.108978,33462.034221,6.194122,365.895338,373.936756,13.792034,77.872102,2.659978,0
7.038092,204.923285,24607.088098,8.080156,280.745623,365.845248,10.807557,59.912442,4.237698,0
2.803563,186.123924,11920.907422,8.642034,332.744519,447.594219,18.482185,87.697443,3.489939,0
5.9726,186.46747,23124.577976,7.012554,333.775777,446.219354,16.455404,64.688815,5.164945,0
8.180755,178.079638,25623.867503,7.574082,391.918229,353.507014,19.749408,74.295305,3.845423,0
7.010243,162.12324,26395.248778,6.622597,333.775777,574.581434,12.277989,51.628691,3.279006,0
8.17989,258.901939,17291.618256,5.18441,333.775777,434.504238,12.813028,51.095711,4.295738,0
7.080795,162.512684,24642.812333,7.267573,330.90537,414.650725,11.583353,73.946186,3.21574,0
6.865125,216.744458,13529.038758,5.618492,402.313427,553.616733,15.692771,86.378082,3.955154,0
7.950817,147.117918,20827.917578,9.226125,333.775777,474.854039,10.714241,60.255519,4.543685,0
7.080795,204.258263,26321.689195,5.937496,333.775777,487.273628,20.407809,70.340601,3.305588,0
9.581189,223.296216,28292.780318,5.665431,333.775777,398.479317,11.350768,44.57412,3.929178,0
7.274757,195.11803,21496.745136,6.57109,360.697815,418.373582,11.382543,81.235608,4.271581,0
7.080795,260.845039,11803.7355,5.26067,336.040452,424.058418,12.318942,70.203325,2.816075,0
8.026773,169.333843,19168.526773,8.081496,405.527337,350.57737,15.177534,68.003932,3.735983,0
7.879543,170.190912,37000.955674,6.217223,346.063677,517.576762,15.87177,68.911185,4.066229,0
6.448971,237.461099,18736.190902,5.59987,333.775777,235.042283,11.545477,56.71551,3.759326,0
5.189414,171.238926,12289.900922,10.7865,301.230848,501.559725,12.284334,54.473935,4.876273,0
6.538084,197.428199,15979.06027,7.424945,273.719282,452.187233,18.584959,77.730814,5.14375,0
5.915807,195.744074,12431.80311,6.661616,380.725336,367.854025,21.300647,90.394895,4.513201,0
8.136498,184.231854,30031.839181,6.215307,373.652791,400.611899,15.288782,37.787097,4.204186,0
7.080795,187.873284,29532.615003,7.981037,274.493395,469.132117,16.169212,78.925527,4.586748,0
6.493764,205.150564,19821.338373,6.344963,298.379976,482.595709,12.164736,89.477718,4.910911,0
7.080795,205.338546,25142.733738,5.639501,296.091273,528.280024,12.911509,69.526718,4.89483,0
6.977406,205.563499,16100.967947,5.527299,371.361851,532.342083,10.346574,72.573959,5.327585,0
5.489248,134.560276,15979.334793,9.504361,366.214428,418.642063,12.897635,57.780869,3.987012,0
2.558103,147.490575,21316.506728,9.142234,312.054239,406.372019,11.519669,83.277583,2.817258,0
7.312109,199.812999,14540.735082,8.827414,276.118282,486.983734,17.271656,70.135608,5.123872,0
8.554097,191.708414,32112.569874,8.115355,293.655798,518.944362,8.56758,58.062463,3.56361,0
6.704432,148.842129,13329.032253,7.118465,333.775777,403.420996,20.794371,70.346102,3.395332,0
7.080795,194.719186,18344.069444,7.611837,333.775777,320.356014,12.333237,75.114888,4.515322,0
8.028304,204.783735,20408.485598,4.531581,406.328921,515.575097,21.558863,70.547218,3.915991,0
7.080795,168.042465,18564.372055,8.562156,345.205222,419.131577,18.45989,59.70021,2.962433,0
8.616824,228.762945,19126.298537,7.017578,327.894821,383.527023,14.759257,41.275927,4.584566,0
9.467129,169.214408,33365.315416,8.46049,315.960398,449.723952,10.396796,74.326898,3.164188,0
6.793699,227.225751,14470.053549,8.471509,274.444719,360.755674,19.402149,40.290591,4.822958,0
7.080795,229.725348,22444.559412,5.702175,320.990051,389.030889,15.501543,34.246212,3.851154,0
7.080795,188.395023,21875.216397,7.141372,408.855902,616.12134,8.974388,59.708017,4.123239,0
5.486059,186.695632,16639.215179,9.80778,333.775777,355.942431,12.254262,66.396293,4.557707,0
5.050748,191.722206,18252.07599,8.118115,284.215072,373.741228,18.045432,91.851938,3.930291,0
6.246118,199.098973,27001.335319,7.808013,296.923626,478.745945,17.128023,84.798956,4.755158,0
8.142331,221.752348,29808.236904,8.820156,205.935091,556.657644,10.7378,59.512998,4.704866,0
6.852899,158.079791,11914.463778,7.634967,386.167384,473.643343,16.939374,62.695471,4.594761,0
8.801934,225.895468,23659.21152,2.458609,408.417866,446.992465,14.340818,42.800911,3.769832,0
7.080795,200.308653,25355.998921,7.105245,304.64809,394.246061,16.067376,77.810988,3.279888,0
8.383762,156.951865,21923.874085,7.656831,379.541641,364.794883,11.773964,62.85578,3.585737,0
6.47614,215.721769,21165.590649,7.642952,348.474943,315.078135,13.54318,46.169007,4.04158,0
9.894562,128.585733,26436.033327,8.778717,349.748446,480.667616,9.105813,65.32733,4.617533,0
4.80804,186.16057,19118.050299,7.054444,359.406236,577.491371,8.304288,73.153089,3.59776,0
10.577931,278.03636,28652.143304,2.785718,379.277495,334.211669,15.011893,65.199878,3.051608,0
6.304972,249.082601,21046.448517,5.456273,333.775777,334.178652,15.089083,52.791689,4.221306,0
7.822492,208.63672,22308.821729,5.850328,408.123255,502.789396,16.135732,60.393982,3.835332,0
7.989376,191.936191,16746.800392,8.562428,312.739993,431.505677,14.371148,77.92896,3.648744,0
9.671797,130.608363,30220.612486,9.309142,370.294867,411.881375,18.024005,76.159718,3.895104,0
5.941266,179.954862,26562.447179,6.803288,333.775777,431.969182,14.632401,75.434029,2.227371,0
5.574756,189.700665,11512.465842,8.720972,329.939631,331.330352,18.016991,66.188642,4.371806,0
7.610509,208.817812,34538.544038,5.60062,301.787241,470.740312,15.668908,35.365054,4.692218,0
7.102447,243.412941,23493.120864,4.792738,283.344321,341.438781,16.072774,45.633295,3.065508,0
5.15274,185.342237,25669.71992,7.819479,318.450974,449.918993,18.301574,49.342036,3.842625,0
7.301464,205.72188,23778.758719,8.179967,333.339282,529.624618,12.352311,41.032062,3.942709,0
6.104926,241.175718,13539.811664,6.015548,335.396475,363.633403,13.456484,60.923713,4.131933,0
6.001382,186.884422,22554.830087,8.391883,331.214867,444.891044,4.466772,65.954766,4.03672,0
7.080795,153.035108,28504.997508,8.425498,333.775777,346.311159,15.138653,48.38496,3.830884,0
7.885679,207.821304,12359.631194,7.377663,340.978985,499.36169,14.045191,97.62716,5.43035,0
7.080795,159.832881,23917.190146,6.781576,369.223852,472.927194,13.891834,85.758645,2.857687,0
7.679091,204.859994,21530.316231,8.1854,333.775777,445.370944,16.310146,78.019888,3.186823,0
7.080795,163.95724,19516.898042,7.178777,393.840917,587.841581,14.842673,69.006856,4.169924,0
10.391942,262.74177,39116.682706,3.205786,285.72842,473.313969,13.300688,65.318816,5.771715,0
6.714862,236.542051,33197.150527,4.958517,331.48453,402.946557,14.841182,66.396293,4.593764,0
7.349653,235.210876,20443.135055,7.177789,333.775777,305.417306,12.831113,91.092677,3.861684,0
7.080795,196.082967,22746.061659,7.70274,325.478423,397.054983,21.091602,51.939019,3.71311,0
7.345138,202.174463,17032.773734,6.212629,361.440487,600.295028,17.29974,89.077865,4.297995,0
10.14709,177.821311,20642.58872,5.759744,333.775777,487.878856,16.487323,48.58901,2.799441,0
6.380717,266.01541,21250.935634,4.854335,357.241027,358.185473,27.006707,59.937785,4.53202,0
7.940647,181.771307,15858.778176,6.849964,333.775777,584.827155,10.590137,81.957189,5.431837,0
7.080795,197.713639,31251.643733,6.252423,333.775777,322.217629,14.271722,74.644268,3.906526,0
