@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-R10

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
0.441415,0.73053,0.24744,0.599785,0.409302,0.535345,0.287221,0.559451,0.426229,0
0.482548,0.587359,0.221662,0.564025,0.584096,0.555359,0.656672,0.651951,0.474479,0
0.505771,0.60292,0.458833,0.25676,0.581699,0.528652,0.518847,0.633389,0.541178,0
0.519043,0.185065,0.59385,0.531257,0.835687,0.562026,0.197731,0.612941,0.662268,0
0.587012,0.248937,0.363587,0.363871,0.581699,0.396735,0.17367,0.732223,0.528729,0
0.498576,0.423281,0.284117,0.479652,0.692407,0.544225,0.362673,0.38919,0.476359,0
0.455856,0.683782,0.306406,0.621097,0.581699,0.577068,0.535768,0.625509,0.349602,0
0.474858,0.523808,0.243905,0.415629,0.581699,0.506355,0.507214,0.452649,0.44995,0
0.421424,0.574851,0.493519,0.711871,0.520646,0.578557,0.15732,0.440746,0.45547,0
0.518636,0.513783,0.345945,0.487269,0.646598,0.365128,0.467111,0.651819,0.554703,0
0.39828,0.638183,0.233674,0.730894,0.300002,0.125004,0.385038,0.476911,0.537804,0
0.390529,0.542623,0.206255,0.697682,0.620461,0.303732,0.404695,0.538865,0.428781,0
0.435001,0.614106,0.200931,0.700219,0.536837,0.398601,0.327772,0.245232,0.282383,0
0.586103,0.356794,0.289959,0.487551,0.654467,0.417779,0.523249,0.811072,0.432959,0
0.547893,0.275324,0.550398,0.380773,0.743531,0.492226,0.632135,0.666602,0.469621,0
0.485078,0.58651,0.325553,0.426771,0.452679,0.192041,0.388021,0.458905,0.308951,0
0.429055,0.650879,0.327696,0.611696,0.274171,0.165256,0.285471,0.421071,0.488704,0
0.505771,0.569305,0.535748,0.441744,0.555364,0.276568,0.087092,0.571567,0.653286,0
0.452596,0.604443,0.234765,0.48786,0.531195,0.331046,0.383885,0.672802,0.442201,0
0.533803,0.637788,0.321997,0.424118,0.536058,0.714934,0.435131,0.719732,0.459012,0
0.505771,0.604882,0.350544,0.620034,0.581699,0.510496,0.517506,0.587628,0.528718,0
0.52715,0.690955,0.271591,0.528361,0.503317,0.519658,0.423543,0.747404,0.676962,0
0.719117,0.352502,0.646817,0.32496,0.743999,0.408435,0.592291,0.532673,0.43993,0
0.422567,0.822772,0.109132,0.76066,0.337032,0.244384,0.37901,0.314051,0.214757,0
0.505771,0.450731,0.634584,0.627286,0.729919,0.377642,0.574774,0.591496,0.225603,0
0.437489,0.378173,0.242521,0.489925,0.719593,0.361372,0.552565,0.555158,0.52221,0
0.505771,0.325804,0.332856,0.282514,0.751879,0.592676,0.653239,0.399896,0.35024,0
0.562607,0.738014,0.253178,0.604598,0.581699,0.36683,0.549574,0.474664,0.465855,0
0.430075,0.474412,0.306133,0.771943,0.581699,0.383106,0.407733,0.48784,0.60712,0
0.505771,0.528617,0.337789,0.546346,0.654564,0.412586,0.558894,0.303167,0.447798,0
0.505771,0.432601,0.237849,0.504881,0.399703,0.620526,0.44595,0.623163,0.375269,0
0.470389,0.433578,0.490743,0.716736,0.600078,0.434714,0.805913,0.584624,0.534248,0
0.453048,0.397596,0.34083,0.541924,0.539309,0.296473,0.452841,0.516538,0.592284,0
0.473785,0.692413,0.205367,0.547582,0.574671,0.472583,0.668235,0.587882,0.550359,0
0.385764,0.545852,0.158408,0.589197,0.581699,0.563798,0.582717,0.621804,0.398135,0
0.532868,0.630817,0.413093,0.514673,0.581699,0.449649,0.417206,0.465237,0.182195,0
0.479273,0.365702,0.338245,0.335153,0.581699,0.382715,0.61804,0.322545,0.044928,0
0.57535,0.695369,0.463407,0.37142,0.581699,0.687091,0.596859,0.451193,0.392207,0
0.383228,0.692291,0.261746,0.560151,0.359471,0.370808,0.393297,0.213835,0.327245,0
0.494313,0.743296,0.176752,0.754707,0.445259,0.327258,0.571678,0.348275,0.345548,0
0.501818,0.497122,0.514545,0.381998,0.581699,0.660161,0.467167,0.450684,0.279269,0
0.569589,0.458188,0.435549,0.446461,0.593529,0.290744,0.442819,0.606816,0.330109,0
0.573647,0.635479,0.292481,0.657731,0.526862,0.474744,0.378006,0.631271,0.357134,0
0.543861,0.603061,0.28367,0.608949,0.581699,0.354289,0.10926,0.568669,0.375864,0
0.54597,0.589168,0.354062,0.718374,0.581699,0.273054,0.255311,0.510368,0.437164,0
0.552237,0.441136,0.624489,0.444341,0.478167,0.602239,0.531461,0.60174,0.702266,0
0.447743,0.389021,0.373186,0.507314,0.459344,0.419223,0.447562,0.528576,0.366743,0
0.526422,0.392513,0.311338,0.397888,0.769651,0.366944,0.611056,0.510787,0.448425,0
0.505771,0.702772,0.41663,0.418204,0.582057,0.358156,0.472458,0.269186,0.509054,0
0.451455,0.429427,0.331012,0.567825,0.63997,0.421183,0.482527,0.367551,0.24175,0
0.520721,0.572309,0.423514,0.374629,0.649927,0.387143,0.220708,0.510786,0.6146,0
0.454037,0.425062,0.28269,0.62569,0.613995,0.436254,0.503044,0.375488,0.371625,0
0.569576,0.409124,0.478716,0.164698,0.554087,0.331775,0.631951,0.434381,0.495195,0
0.353108,0.798358,0.189627,0.667387,0.581699,0.412565,0.500107,0.178577,0.684599,0
0.550026,0.628019,0.477968,0.470003,0.550379,0.460732,0.414844,0.62543,0.441763,0
0.432472,0.655681,0.162461,0.440859,0.505061,0.454683,0.575829,0.524105,0.650248,0
0.30153,0.265253,0.559044,0.595608,0.802717,0.446423,0.467274,0.518112,0.534829,0
0.610421,0.754077,0.504638,0.255795,0.581699,0.429126,0.443793,0.273485,0.678178,0
0.553727,0.488345,0.218939,0.506086,0.592999,0.25659,0.499277,0.74246,0.619306,0
0.399152,0.62891,0.138071,0.623867,0.486379,0.404339,0.163932,0.648211,0.324375,0
0.617848,0.475737,0.298538,0.539242,0.645578,0.258841,0.501174,0.673731,0.308505,0
0.564233,0.508788,0.523589,0.363582,0.544079,0.382378,0.67715,0.374611,0.566869,0
0.425162,0.324487,0.456193,0.546298,0.740872,0.424021,0.504743,0.553551,0.627674,0
0.574299,0.559963,0.189481,0.536071,0.486885,0.41805,0.190368,0.730345,0.334872,0
0.308087,0.521188,0.204411,0.616796,0.44299,0.55673,0.432999,0.614187,0.467686,0
0.479073,0.58887,0.237635,0.583741,0.581699,0.650791,0.223278,0.628735,0.324377,0
0.418111,0.505549,0.31967,0.490316,0.581699,0.539142,0.669376,0.521669,0.436164,0
0.629814,0.465458,0.375206,0.499324,0.676515,0.648046,0.211997,0.735874,0.456438,0
0.505771,0.449788,0.638467,0.341175,0.640412,0.350089,0.690118,0.784353,0.257611,0
0.505771,0.530103,0.317708,0.564923,0.606974,0.247005,0.624965,0.624461,0.384102,0
0.534029,0.720923,0.439839,0.73894,0.602685,0.276723,0.537076,0.623591,0.383474,0
0.549392,0.390847,0.595297,0.57446,0.784504,0.621492,0.536972,0.62342,0.490168,0
0.526241,0.467562,0.268325,0.603584,0.581699,0.303014,0.325016,0.297134,0.447573,0
0.637708,0.510071,0.358238,0.30534,0.702594,0.449467,0.245133,0.74711,0.760891,0
0.401516,0.631928,0.17737,0.66203,0.527998,0.253327,0.655653,0.678549,0.376395,0
0.46076,0.559192,0.449241,0.415119,0.531505,0.684697,0.476732,0.532673,0.716873,0
0.540466,0.572975,0.500815,0.584316,0.639649,0.373892,0.379128,0.511347,0.345083,0
0.436831,0.702027,0.253584,0.762141,0.597682,0.394915,0.731994,0.5057,0.429878,0
0.542516,0.511227,0.534404,0.500477,0.670989,0.25381,0.447637,0.589802,0.387144,0
0.505771,0.840795,0.18158,0.644548,0.525984,0.500376,0.332568,0.553595,0.341515,0
0.509373,0.429744,0.30619,0.574432,0.581699,0.576189,0.545124,0.376426,0.616977,0
0.528552,0.763852,0.299051,0.402752,0.598922,0.302843,0.489617,0.586316,0.443396,0
0.500177,0.440784,0.331618,0.76587,0.581699,0.482922,0.291683,0.455808,0.359697,0
0.38181,0.693086,0.164095,0.584783,0.433973,0.550603,0.39941,0.702608,0.172601,0
0.441854,0.46198,0.359208,0.568023,0.581699,0.520422,0.44231,0.411799,0.710101,0
0.433578,0.413861,0.434168,0.46102,0.581699,0.532269,0.635269,0.658825,0.61438,0
0.506826,0.541557,0.491152,0.440932,0.509057,0.476465,0.531139,0.250012,0.644976,0
0.505771,0.516263,0.269532,0.522851,0.581699,0.400441,0.473006,0.481918,0.31061,0
0.280611,0.523171,0.279236,0.574592,0.504159,0.392758,0.282705,0.362989,0.682707,0
0.453784,0.71607,0.222272,0.690993,0.581699,0.388342,0.395407,0.473049,0.511532,0
0.428509,0.624915,0.312363,0.444434,0.384299,0.552572,0.543341,0.369664,0.680086,0
0.635685,0.582805,0.288873,0.347677,0.58396,0.349169,0.467385,0.385857,0.468636,0
0.52681,0.534785,0.467059,0.36964,0.627744,0.548305,0.461597,0.619463,0.695291,0
0.64138,0.496486,0.404661,0.462825,0.585793,0.531774,0.232957,0.512779,0.532226,0
0.609456,0.613083,0.491698,0.465516,0.573753,0.445357,0.371483,0.447695,0.175853,0
0.515253,0.468668,0.564909,0.376538,0.450833,0.263554,0.311398,0.62082,0.387121,0
0.505771,0.497783,0.230636,0.608838,0.584476,0.508598,0.53155,0.592009,0.592382,0
0.635398,0.217458,0.448259,0.454898,0.940563,0.460683,0.451921,0.629638,0.624737,0
0.470197,0.622988,0.35531,0.51945,0.624662,0.27931,0.497255,0.55365,0.419527,0
0.505771,0.568782,0.235517,0.644174,0.657297,0.311508,0.496674,0.472227,0.553508,0
0.505771,0.410472,0.801304,0.469072,0.796811,0.256079,0.467722,0.518465,0.347441,0
0.427614,0.828658,0.343284,0.672284,0.581699,0.301872,0.367179,0.742238,0.68094,0
0.488659,0.43253,0.458785,0.529449,0.53913,0.613265,0.738295,0.628659,0.688668,0
0.505771,0.40043,0.351285,0.395647,0.581699,0.52026,0.640957,0.644682,0.449191,0
0.510437,0.486058,0.540924,0.628551,0.693682,0.530945,0.508428,0.422474,0.628701,0
0.505771,0.690168,0.353688,0.673928,0.537376,0.44225,0.362656,0.478961,0.471411,0
0.536255,0.453666,0.295663,0.513169,0.631816,0.342027,0.324837,0.552597,0.425979,0
0.571227,0.607154,0.332554,0.457096,0.519864,0.580662,0.593989,0.564271,0.636731,0
0.369596,0.677918,0.187594,0.517359,0.528326,0.394535,0.443359,0.287563,0.423359,0
0.505771,0.521301,0.375189,0.530736,0.459361,0.321158,0.401513,0.5544,0.48562,0
0.462792,0.484333,0.457177,0.532922,0.688592,0.330162,0.564849,0.532673,0.310001,0
0.557965,0.767014,0.338076,0.470431,0.45491,0.419071,0.284738,0.575727,0.585379,0
0.53123,0.708392,0.326151,0.451637,0.503278,0.405996,0.308919,0.517525,0.456962,0
0.568134,0.473842,0.301387,0.418594,0.679537,0.305688,0.629832,0.492648,0.266633,0
0.456898,0.712,0.196335,0.504309,0.581699,0.538534,0.591496,0.532673,0.517725,0
0.505771,0.583749,0.363233,0.395479,0.593879,0.628504,0.2981,0.680113,0.405454,0
0.575581,0.521763,0.475771,0.452225,0.646663,0.169655,0.398705,0.525493,0.317756,0
0.505771,0.371454,0.327763,0.755685,0.721849,0.303748,0.567184,0.430479,0.109449,0
0.505771,0.629518,0.429706,0.359905,0.581699,0.362826,0.723584,0.56407,0.647643,0
0.678376,0.279481,0.547733,0.349327,0.847041,0.609824,0.680855,0.39811,0.71698,0
0.570336,0.267093,0.663131,0.426211,0.89867,0.274589,0.406851,0.474852,0.589503,0
0.447222,0.808998,0.135478,0.749125,0.446914,0.541146,0.410975,0.174274,0.624507,0
0.496986,0.623188,0.326644,0.524626,0.504636,0.436973,0.583416,0.451864,0.593259,0
0.690226,0.305703,0.395149,0.303886,0.581699,0.432664,0.610861,0.524269,0.722295,0
0.480908,0.5453,0.550021,0.551449,0.636809,0.244607,0.656724,0.686618,0.460466,0
0.349004,0.8179,0.249164,0.519231,0.390768,0.67866,0.578603,0.639775,0.308068,0
0.686444,0.397173,0.552217,0.335579,0.581699,0.531417,0.338998,0.532673,0.664014,0
0.608467,0.293195,0.520428,0.446712,0.935831,0.651656,0.527824,0.703654,0.509958,0
0.496485,0.559949,0.351174,0.451567,0.63433,0.412166,0.669866,0.393461,0.48175,0
0.430216,0.447239,0.17411,0.614401,0.502219,0.572462,0.384851,0.504858,0.419378,0
0.643677,0.437035,0.567174,0.218204,0.771784,0.356602,0.550735,0.403925,0.533334,0
0.567626,0.833122,0.392787,0.564319,0.410147,0.219204,0.367672,0.562068,0.300337,0
0.550687,0.516413,0.535078,0.423175,0.678242,0.378348,0.49963,0.532673,0.508683,0
0.434401,0.586262,0.160889,0.708789,0.581699,0.400493,0.22208,0.814693,0.48403,0
0.58187,0.522142,0.331423,0.40117,0.581699,0.462435,0.27651,0.459393,0.704852,0
0.581562,0.591038,0.412314,0.629261,0.727882,0.245487,0.355691,0.68604,0.508026,0
0.55024,0.59455,0.205907,0.696149,0.621056,0.729514,0.31963,0.733241,0.620557,0
0.505771,0.368567,0.449327,0.650388,0.442989,0.187168,0.518645,0.50315,0.438893,0
0.660918,0.437476,0.820249,0.434681,0.81371,0.382122,0.373558,0.49909,0.349893,0
0.431975,0.471585,0.46486,0.61232,0.581699,0.35879,0.510151,0.24191,0.215517,0
0.43949,0.448665,0.404844,0.615615,0.55343,0.392773,0.332614,0.527143,0.558344,0
0.648209,0.498684,0.349928,0.553846,0.753334,0.276067,0.17081,0.532673,0.451972,0
0.531181,0.434893,0.519072,0.590557,0.581699,0.379622,0.483695,0.555847,0.57622,0
0.505771,0.769841,0.190927,0.711033,0.426102,0.503278,0.365993,0.594336,0.379722,0
0.509293,0.827909,0.15039,0.631229,0.473308,0.353184,0.617735,0.759993,0.101379,0
0.485152,0.429328,0.286697,0.361534,0.507776,0.330705,0.495712,0.777714,0.490194,0
0.505771,0.66378,0.239648,0.725363,0.581699,0.345696,1,0.64006,0.456595,0
0.634688,0.451256,0.308541,0.481511,0.781478,0.381543,0.590942,0.617329,0.291794,0
0.676808,0.370435,0.529456,0.389969,0.581699,0.445423,0.449347,0.576788,0.614774,0
0.505771,0.440822,0.340019,0.407985,0.782157,0.453728,0.388993,0.578407,0.612785,0
0.513079,0.644502,0.07843,0.448506,0.660827,0.198489,0.127857,0.654832,0.483347,0
0.439817,0.393206,0.420593,0.61144,0.480618,0.615195,0.465766,0.546663,0.627747,0
0.461991,0.6865,0.120439,0.742775,0.242765,0.305782,0.467921,0.437306,0.266792,0
0.505771,0.418958,0.403829,0.471428,0.73662,0.546997,0.463513,0.682002,0.539095,0
0.534867,0.471254,0.401685,0.646677,0.682357,0.360901,0.457834,0.391264,0.382688,0
0.52311,0.495858,0.340248,0.508098,0.563193,0.346254,0.235067,0.726696,0.651999,0
0.505771,0.748045,0.217504,0.694842,0.361018,0.652416,0.441063,0.786747,0.305735,0
0.466485,0.328539,0.309552,0.547628,0.581699,0.540624,0.541684,0.532673,0.327403,0
0.495105,0.396853,0.582417,0.542805,0.726229,0.379751,0.599933,0.580053,0.529275,0
0.555332,0.534299,0.2218,0.411047,0.581699,0.245553,0.638733,0.532673,0.46546,0
0.579107,0.457876,0.442592,0.492495,0.639255,0.260078,0.538582,0.532673,0.604613,0
0.45049,0.629463,0.362819,0.532396,0.440234,0.296271,0.676681,0.495677,0.599201,0
0.505771,0.429124,0.37072,0.421424,0.711231,0.511177,0.416968,0.505404,0.49521,0
0.47212,0.612989,0.289673,0.577167,0.617234,0.497709,0.355112,0.328689,0.404452,0
0.473729,0.672151,0.155796,0.625032,0.49236,0.484181,0.425473,0.523931,0.37696,0
0.505771,0.724475,0.305694,0.527153,0.50007,0.416133,0.404525,0.48337,0.53648,0
0.40834,0.542896,0.202288,0.653625,0.44886,0.286085,0.577547,0.467894,0.497386,0
0.55289,0.490073,0.3184,0.665549,0.719658,0.537831,0.255439,0.463561,0.395409,0
0.448377,0.365459,0.37099,0.366625,0.581699,0.512599,0.283684,0.495674,0.410157,0
0.571884,0.251343,0.734247,0.376774,0.581699,0.325614,0.430083,0.702925,0.178957,0
0.465215,0.50022,0.425927,0.500207,0.454547,0.39978,0.410906,0.672666,0.431076,0
0.4453,0.65337,0.359147,0.71261,0.581699,0.296745,0.415317,0.506449,0.460483,0
0.519796,0.534832,0.294701,0.451658,0.613241,0.386775,0.508036,0.618595,0.658225,0
0.431751,0.595394,0.490438,0.576305,0.568607,0.436493,0.322599,0.532673,0.695364,0
0.474502,0.572382,0.3315,0.434921,0.523687,0.479506,0.529576,0.417123,0.4273,0
0.36789,0.504653,0.30103,0.522294,0.581699,0.346334,0.590194,0.471305,0.509932,0
0.436468,0.432386,0.344773,0.573718,0.517721,0.278297,0.437694,0.768742,0.872482,0
0.559366,0.489829,0.308836,0.504975,0.600164,0.440627,0.329272,0.609739,0.44583,0
0.498623,0.555095,0.501457,0.457478,0.746148,0.421443,0.2631,0.385459,0.753946,0
0.610913,0.617977,0.635561,0.519351,0.695241,0.278185,0.64693,0.430936,0.281877,0
0.46067,0.828151,0.136056,0.575314,0.406776,0.354802,0.531736,0.435385,0.428328,0
0.528006,0.457383,0.326153,0.686413,0.724702,0.224865,0.809107,0.652201,0.440246,0
0.5972,0.619197,0.466311,0.405848,0.514974,0.50724,0.323546,0.397803,0.428427,0
0.544275,0.239661,0.606804,0.470299,0.70697,0.181629,0.568216,0.390965,0.44047,0
0.386036,0.767057,0.161679,0.727687,0.340061,0.376714,0.510046,0.527878,0.481788,0
0.505665,0.324911,0.393411,0.419076,0.865362,0.28196,0.264902,0.710605,0.775794,0
0.505771,0.67617,0.528282,0.492007,0.622066,0.42522,0.414866,0.4482,0.538134,0
0.511551,0.692445,0.219351,0.698405,0.441461,0.519854,0.560777,0.597472,0.465111,0
0.489639,0.371507,0.260764,0.421354,0.700844,0.295284,0.364709,0.606519,0.659671,0
0.522111,0.716045,0.3605,0.576405,0.681869,0.517176,0.393683,0.487327,0.426813,0
0.665248,0.31089,0.684029,0.491275,0.818808,0.150943,0.312959,0.606011,0.575461,0
0.505771,0.612421,0.437449,0.472137,0.822355,0.684917,0.67788,0.401036,0.576862,0
0.505771,0.737023,0.500385,0.471973,0.581699,0.275121,0.586533,0.600265,0.362105,0
0.441996,0.733047,0.202955,0.461935,0.381411,0.163119,0.46563,0.4615,0.396329,0
0.505771,0.702059,0.182383,0.404225,0.393945,0.247743,0.24775,0.71345,0.444777,0
0.568953,0.377631,0.409706,0.528692,0.634366,0.605402,0.52079,0.418057,0.366985,0
0.661742,0.409866,0.316664,0.284677,0.817254,0.430718,0.490153,0.771258,0.326247,0
0.55386,0.529641,0.307002,0.60705,0.707296,0.727456,0.258231,0.364941,0.436812,0
0.670992,0.744698,0.21064,0.533432,0.581699,0.327617,0.467333,0.405943,0.302243,0
0.584006,0.559036,0.353593,0.382704,0.543305,0.495436,0.514469,0.494205,0.50337,0
0.59555,0.43903,0.503201,0.39923,0.581699,0.211483,0.472409,0.329824,0.378937,0
0.505771,0.580339,0.191152,0.572411,0.558568,0.560574,0.567542,0.517287,0.257804,0
0.513645,0.376778,0.385188,0.693731,0.780581,0.496002,0.562614,0.62288,0.533304,0
0.615264,0.683779,0.337264,0.569124,0.70948,0.414812,0.437091,0.532673,0.472532,0
0.556646,0.762538,0.280389,0.619902,0.347651,0.451541,0.281879,0.434014,0.366661,0
0.277063,0.472559,0.354915,0.549336,0.483599,0.464835,0.392794,0.506442,0.657537,0
0.505771,0.42397,0.409084,0.314148,0.629446,0.406059,0.506557,0.367034,0.429907,0
0.284163,0.41128,0.231714,0.630833,0.517839,0.407171,0.711551,0.629028,0.435161,0
0.426005,0.702229,0.358705,0.458405,0.581699,0.533406,0.420421,0.519067,0.613863,0
0.538004,0.500829,0.396245,0.425761,0.581699,0.371574,0.493113,0.600693,0.445939,0
0.516681,0.667879,0.267633,0.447831,0.581699,0.514704,0.24861,0.284727,0.421444,0
0.505771,0.563597,0.190114,0.672884,0.677593,0.346381,0.43647,0.471228,0.32214,0
0.505771,0.246511,0.75126,0.386482,0.876606,0.420617,0.329871,0.428997,0.522313,0
0.534338,0.252547,0.46033,0.340573,0.81202,0.508125,0.618399,0.613381,0.428224,0
0.319792,0.685005,0.435465,0.351519,0.224101,0.481755,0.537383,0.59465,0.544088,0
0.505771,0.580209,0.407004,0.467929,0.615266,0.417472,0.771893,0.743049,0.243758,0
0.505771,0.416522,0.467433,0.56902,0.706528,0.319641,0.460157,0.798142,0.572318,0
0.451006,0.280806,0.505592,0.419721,0.581699,0.376298,0.62158,0.587075,0.550929,0
0.505771,0.675616,0.279064,0.67276,0.386092,0.228187,0.327552,0.874977,0.527876,0
0.630186,0.613005,0.439828,0.54561,0.581699,0.354169,0.52703,0.633536,0.56071,0
0.494475,0.501962,0.2358,0.746366,0.602409,0.663282,0.77648,0.51644,0.269872,0
0.505771,0.443399,0.414082,0.399632,0.750687,0.31178,0.560165,0.483832,0.408646,0
0.493181,0.230089,0.536239,0.177633,0.680018,0.412279,0.380028,0.265787,0.682342,0
0.467716,0.46637,0.624682,0.552881,0.423524,0.191722,0.659867,0.65414,0.847084,0
0.470077,0.617016,0.396671,0.429366,0.515958,0.515818,0.353802,0.387905,0.389747,0
0.561761,0.619246,0.373111,0.554208,0.627567,0.407236,0.482222,0.583067,0.403844,0
0.438351,0.378511,0.332326,0.636858,0.724812,0.318496,0.441138,0.77757,0.61535,0
0.496216,0.440519,0.282715,0.474166,0.733743,0.333192,0.498015,0.59442,0.217468,0
0.443094,0.607265,0.477874,0.601399,0.683823,0.241813,0.308347,0.523849,0.385313,0
0.505771,0.698978,0.620238,0.395186,0.581699,0.311428,0.433521,0.584389,0.333237,0
0.598084,0.479119,0.356313,0.380669,0.597937,0.376339,0.440501,0.889918,0.252662,0
0.505771,0.57264,0.194877,0.523901,0.523851,0.337565,0.369284,0.380617,0.676171,0
0.422946,0.556823,0.280373,0.501307,0.426674,0.348016,0.346949,0.253349,0.434255,0
0.6307,0.611879,0.285882,0.587422,0.705205,0.210563,0.536809,0.516553,0.562278,0
0.505771,0.508471,0.215185,0.54525,0.581699,0.570217,0.610639,0.637763,0.732584,0
0.488016,0.423815,0.224839,0.446496,0.433707,0.364591,0.484162,0.353958,0.320555,0
0.66295,0.611101,0.596019,0.278004,0.581699,0.352843,0.645014,0.645613,0.495363,0
0.532589,0.649661,0.14518,0.420683,0.581699,0.412062,0.301382,0.540038,0.535016,0
0.506304,0.454338,0.41175,0.51579,0.642708,0.204925,0.438229,0.532673,0.33667,0
0.403473,0.433811,0.233588,0.577953,0.581699,0.290821,0.325278,0.604815,0.741162,0
0.306712,0.525691,0.398642,0.61915,0.375982,0.5148,0.32948,0.42902,0.69108,0
0.691289,0.511211,0.428228,0.291361,0.758185,0.250966,0.563908,0.73566,0.298677,0
0.618765,0.457394,0.328573,0.413651,0.882843,0.486395,0.53959,0.72355,0.693912,0
0.421242,0.451962,0.496737,0.64952,0.751511,0.428466,0.540677,0.598773,0.285801,0
0.67816,0.82482,0.353966,0.384635,0.669495,0.698764,0.438161,0.497977,0.3288,1
0.505771,0.457185,0.2955,0.567174,0.43632,0.395481,0.689678,0.635768,0.516405,1
0.505728,0.501987,0.642137,0.661792,0.44662,0.305065,0.21385,0.315473,0.00798,1
0.539989,0.714067,0.480193,0.649384,0.581699,0.169608,0.300649,0.867038,0.586217,1
0.502885,0.55006,0.364241,0.595035,0.581699,0.612027,0.478581,0.467905,0.46926,1
0.575217,0.596141,0.603643,0.619611,0.347821,0.57954,0.650062,0.588267,0.35008,1
0.50317,0.660778,0.2012,0.585971,0.742741,0.658716,0.51934,0.288244,0.534449,1
0.450707,0.312733,0.504734,0.518482,0.349711,0.348993,0.574713,0.571494,0.407079,1
0.443112,0.332607,0.104707,0.275915,0.581699,0.734521,0.427899,0.548106,0.539903,1
0.491386,0.606836,0.331467,0.679706,0.546496,0.219111,0.393766,0.640539,0.614572,1
0.55392,0.592287,0.304338,0.418141,0.70302,0.339575,0.479257,0.345296,0.695479,1
0.565476,0.558681,0.642139,0.561522,0.418165,0.439105,0.598541,0.563853,0.534164,1
0.457528,0.494883,0.331745,0.633916,0.673739,0.642036,0.430988,0.554235,0.582704,1
0.556854,0.695872,0.451977,0.479373,0.645315,0.529188,0.631887,0.400695,0.529755,1
0.497427,0.482312,0.206173,0.475311,0.581699,0.309574,0.541365,0.531913,0.574753,1
0.497704,0.495123,0.214758,0.47794,0.68968,0.440241,0.474492,0.529694,0.651014,1
0.473057,0.538409,0.222962,0.47057,0.733905,0.226223,0.366221,0.419174,0.786404,1
0.526428,0.68571,0.306658,0.55205,0.655996,0.307038,0.606143,0.466756,0.380762,1
0.505771,0.315131,0.127341,0.38905,0.581699,0.731178,0.270243,0.808016,0.363762,1
0.496062,0.547874,0.272275,0.468838,0.484394,0.505572,0.492177,0.490079,0.527725,1
0.377486,0.367913,0.177474,0.506338,0.587052,0.532162,0.443423,0.488442,0.480288,1
0.489389,0.54375,0.246743,0.555336,0.581699,0.335863,0.351237,0.636188,0.65902,1
0.554299,0.575921,0.557073,0.59322,0.483286,0.289752,0.657117,0.648082,0.593785,1
0.52004,0.65692,0.482216,0.588573,0.549014,0.369058,0.496865,0.678496,0.277897,1
0.488161,0.489758,0.350533,0.474023,0.55947,0.37746,0.548148,0.598113,0.228558,1
0.480641,0.506981,0.427791,0.634494,0.593306,0.537707,0.593478,0.619768,0.594401,1
0.572601,0.753839,0.501326,0.65831,0.581699,0.456434,0.340774,0.750728,0.73171,1
0.490351,0.447586,0.330735,0.526189,0.67307,0.383804,0.452256,0.412658,0.575486,1
0.414927,0.399432,0.125509,0.495357,0.380637,0.343115,0.582415,0.557537,0.406491,1
0.6042,0.704904,0.476079,0.425149,0.525197,0.257224,0.616705,0.679634,0.449505,1
0.499095,0.640579,0.216465,0.43203,0.581699,0.521705,0.525725,0.586768,0.457609,1
0.520624,0.676646,0.513841,0.640461,0.576195,0.53958,0.384113,0.252016,0.393531,1
0.579739,0.643223,0.265879,0.38659,0.581699,0.411138,0.377912,0.739223,0.203444,1
0.533137,0.609546,0.440504,0.581676,0.721411,0.388592,0.481881,0.456093,0.685544,1
0.536597,0.642165,0.288552,0.648378,0.581699,0.508619,0.446298,0.59909,0.390585,1
0.458222,0.525935,0.311776,0.508282,0.581699,0.608973,0.529557,0.501335,0.874079,1
0.504281,0.476522,0.643016,0.64494,0.432878,0.592435,0.329329,0.609349,0.283596,1
0.505771,0.479973,0.416742,0.542881,0.581699,0.226646,0.30798,0.335361,0.039667,1
0.530364,0.569673,0.300265,0.554403,0.537406,0.275333,0.538113,0.761527,0.209638,1
0.481616,0.586834,0.249039,0.555801,0.630775,0.397598,0.449091,0.563574,0.664525,1
0.54878,0.617925,0.506181,0.600365,0.581699,0.722589,0.382921,0.620076,0.395676,1
0.502976,0.474637,0.412089,0.502603,0.532436,0.361725,0.358509,0.588326,0.31192,1
0.513234,0.59868,0.415789,0.609825,0.635937,0.443814,0.257864,0.607348,0.285338,1
0.471235,0.523611,0.405844,0.54345,0.757717,0.559664,0.478751,0.643443,0.542315,1
0.49349,0.498789,0.273279,0.473765,0.631608,0.442183,0.368312,0.621711,0.613339,1
0.505771,0.443769,0.606711,0.600848,0.317863,0.477495,0.629184,0.509334,0.401539,1
0.505771,0.429686,0.184643,0.6242,0.581699,0.328413,0.199305,0.535031,0.407088,1
0.448707,0.409423,0.275412,0.499302,0.500224,0.424864,0.466474,0.328908,0.568676,1
0.502625,0.591011,0.221512,0.62828,0.606477,0.538702,0.483674,0.555365,0.347017,1
